Id,SalePrice
1697,164544.44994576665
1698,286994.4411954424
1699,267537.51219247153
1700,214676.7330076422
1701,267191.069273072
1702,250635.99626865666
1703,242110.17499910717
1704,258376.1657953026
1705,233428.54968510225
1706,400238.2167534018
1707,201097.1119708139
1708,203998.23664452054
1709,298777.68466579047
1710,229150.76241710962
1711,233513.56676013608
1712,258276.314326077
1713,233507.938219524
1714,211941.82845453182
1715,185311.41721529933
1716,199871.8218696271
1717,176060.06607727014
1718,154941.0226336169
1719,201375.55076731282
1720,239119.0412456253
1721,200173.62531879244
1722,144242.5522041837
1723,148372.69877586217
1724,195522.98720804675
1725,209254.7917959519
1726,161592.35152716577
1727,159489.68256287015
1728,181384.59524323838
1729,156904.54172521096
1730,117661.84614380891
1731,127823.28037379993
1732,143822.20799628887
1733,126714.16047007965
1734,131598.11604138007
1735,123367.8552632455
1736,119839.59518328312
1737,296283.27799075533
1738,210163.14200327956
1739,219774.14135712618
1740,186007.05165446238
1741,164332.22458626365
1742,144175.0562117902
1743,165703.2674110347
1744,283493.1697401323
1745,227267.0277485204
1746,220433.70454755914
1747,205312.7381815036
1748,185953.01686734104
1749,144086.07099487574
1750,157584.49295077994
1751,219242.76098405675
1752,121265.1174605287
1753,148701.92886794865
1754,206733.3067959176
1755,181497.09006599558
1756,106248.97689920069
1757,121161.93104723816
1758,117002.36390265387
1759,156059.08146798713
1760,140337.1080229929
1761,145853.4423953005
1762,142632.2558160297
1763,167366.24706415914
1764,129443.5893529816
1765,184989.78703810726
1766,177140.11070469153
1767,199845.19718182157
1768,135037.0628986952
1769,190186.52353156847
1770,149900.67585079052
1771,134043.0667765657
1772,138317.8553130155
1773,127852.37483475928
1774,126773.42007005992
1775,144910.56496261354
1776,128911.56907481197
1777,120149.8880980959
1778,126279.24960427498
1779,115539.0774139821
1780,177586.1029329657
1781,133244.23271314576
1782,88916.4045233131
1783,127847.7176011018
1784,95276.22152258626
1785,124643.92838962979
1786,127913.55661351075
1787,157291.42111424572
1788,71623.27180019324
1789,117465.55045273507
1790,85705.82546615561
1791,147592.5073345074
1792,162158.61087014969
1793,156645.61462190055
1794,143351.98305041925
1795,153657.8310934838
1796,134034.63746730916
1797,141780.39781868501
1798,122769.17390998315
1799,120108.05119895031
1800,120793.30418043215
1801,126166.24219560986
1802,149885.74460049058
1803,153882.3240608905
1804,131780.0750646203
1805,148001.82878442868
1806,134499.53510982898
1807,132432.60542712014
1808,125073.3571895447
1809,121125.10348188432
1810,124114.68492944282
1811,87475.115187620715
1812,124403.89555440946
1813,120961.08401451871
1814,98924.90022868905
1815,65475.273810953855
1816,111943.8032337191
1817,106701.22547318447
1818,167412.16049555328
1819,131763.59292171616
1820,90829.63491112067
1821,137077.0804469881
1822,141611.59038623748
1823,82069.93718255809
1824,147350.7495789098
1825,118317.59619279293
1826,110785.8494039385
1827,115528.43704931642
1828,127003.54241160348
1829,122184.39961624825
1830,148545.7183866521
1831,174257.92654989148
1832,106049.83467638555
1833,147176.23379326987
1834,130637.93205315486
1835,180674.16389050658
1836,144013.7592822321
1837,99535.04250597359
1838,142539.70095209137
1839,91561.13945453285
1840,146524.0009075712
1841,116681.83525208995
1842,119379.46744721977
1843,150146.29372808043
1844,137692.03783767673
1845,148909.90152724533
1846,167068.97897775238
1847,153738.57951465543
1848,69645.71372082735
1849,110326.61800300665
1850,128702.60642151424
1851,152708.70752081586
1852,127183.62175483178
1853,129156.360708016
1854,184469.71804637456
1855,167677.35562190932
1856,214123.79501213797
1857,150679.71918536222
1858,104188.09465087329
1859,96449.48594815239
1860,110100.5401963519
1861,96213.24413682116
1862,195035.13924798
1863,183953.09207036952
1864,184054.79518502473
1865,287745.3967570347
1866,307599.9502494486
1867,241555.1203567035
1868,296012.6593591012
1869,186826.88946058415
1870,237263.62723451448
1871,246027.5961568646
1872,161197.03717037762
1873,250650.63923430286
1874,134198.81185043347
1875,223788.81003765855
1876,173692.93123843404
1877,210616.35975215543
1878,210755.55106876328
1879,142537.8614995016
1880,124375.64840587326
1881,229815.40011682326
1882,257577.23351324673
1883,186547.6653806217
1884,201752.56548189276
1885,263728.4193506325
1886,288580.8502248593
1887,196653.0340631691
1888,251396.4054445596
1889,159473.04539104097
1890,129792.96623381067
1891,135457.8445171921
1892,102681.4403605058
1893,143643.193618502
1894,124028.11419782715
1895,142770.25234364346
1896,123859.83460753203
1897,122245.32502698037
1898,139027.13408013704
1899,137173.66605927623
1900,158976.07145841105
1901,141751.28318517792
1902,154241.40696817875
1903,155255.28571926066
1904,128243.25212565866
1905,189266.72094298297
1906,148186.08520698242
1907,211689.89357812682
1908,125378.86628147677
1909,129509.67103418864
1910,127300.18664139007
1911,184547.60761665925
1912,270975.9876701111
1913,144544.24692971437
1914,97157.9416704324
1915,230935.54448846704
1916,85353.30398004598
1917,246172.4403910157
1918,152464.95586707172
1919,161600.57679778725
1920,152740.03456527
1921,368313.9628879976
1922,314454.9606553554
1923,172299.22166291106
1924,250983.15185248276
1925,203712.31820290157
1926,336456.6530771089
1927,137045.94539053715
1928,149192.53653316875
1929,122137.65287962659
1930,139395.05851061945
1931,128287.39593245092
1932,132271.7490184038
1933,148679.85283133425
1934,164364.20788754584
1935,157367.62202311892
1936,171947.9041330288
1937,183274.73448047266
1938,157009.9527257803
1939,222788.66572868827
1940,204010.64781358032
1941,167214.14629614266
1942,175960.58400900342
1943,211719.8123686495
1944,265714.5577111547
1945,337662.355140948
1946,224566.21788758662
1947,284350.4636142502
1948,282442.5480587145
1949,222108.60675137973
1950,191895.78368350238
1951,260170.3069107465
1952,233647.4970575745
1953,169719.97917184528
1954,194645.2904959251
1955,128744.58261627362
1956,236705.22321859893
1957,167663.9809818166
1958,290624.40026804013
1959,115215.10274127865
1960,111198.44784942531
1961,120141.05536856646
1962,123463.96133620123
1963,127001.29994761181
1964,112656.71242623038
1965,136573.8609731602
1966,158462.56928595903
1967,266836.3898837823
1968,337464.4476427986
1969,364972.46734367684
1970,383574.56001763453
1971,416987.5265364912
1972,319661.9180096153
1973,226609.3601300069
1974,268902.50042717444
1975,441175.6594977282
1976,251613.44834963136
1977,305329.01486342476
1978,307169.67969095183
1979,292476.72063801164
1980,204192.30022118383
1981,288783.2655704511
1982,215476.45762688093
1983,208987.09091982778
1984,163561.15037330298
1985,187397.13576619836
1986,189383.23475217138
1987,169830.2688592514
1988,161271.48222197854
1989,186048.1377018872
1990,192465.84560752002
1991,193348.05268923886
1992,191961.17915439038
1993,175152.56944140073
1994,221298.51231552946
1995,188811.08727894595
1996,247187.4705283988
1997,307373.66297001444
1998,285039.0064163612
1999,210843.75780220484
2000,262179.5422621351
2001,217538.73258633786
2002,221782.11657195218
2003,241006.47586430606
2004,240583.74389469426
2005,233127.51704289205
2006,231066.5237309083
2007,254385.978853965
2008,202068.55790457566
2009,168687.71606427603
2010,201048.51717701656
2011,173066.10025509418
2012,184011.3479619485
2013,160627.6467884918
2014,168756.0103467559
2015,207705.63376551107
2016,164563.2935383674
2017,192684.8331224951
2018,130052.77784597166
2019,124440.48618520441
2020,125730.4930131955
2021,118671.7762811138
2022,207748.4749794012
2023,140512.7606610937
2024,207915.4991292876
2025,334080.63465158903
2026,175129.76674293246
2027,146698.9439926194
2028,166360.3225974853
2029,142715.53200269426
2030,268144.242618827
2031,245625.0823934937
2032,248535.19132443055
2033,264149.23897335667
2034,158009.21916972796
2035,194188.67031127462
2036,195006.68664499468
2037,196899.86506482193
2038,291096.69990225753
2039,219993.26541161773
2040,365480.87028166413
2041,274264.78735282284
2042,195012.32328755522
2043,170355.70490480907
2044,178660.1222587316
2045,222414.57283864045
2046,121428.37323205158
2047,133847.01308067588
2048,124660.23121078261
2049,126604.80204906654
2050,190957.06033394588
2051,108970.28488413642
2052,130605.94300327658
2053,138040.41024019793
2054,91685.52148833276
2055,143625.87322350426
2056,135730.7887731731
2057,127232.8191418881
2058,204163.09591552056
2059,138243.59977020035
2060,144499.32792945713
2061,182831.64789606974
2062,134041.1479818743
2063,123492.0117261225
2064,132558.68930729452
2065,135444.61433226895
2066,173729.19826328714
2067,124850.74906950054
2068,131147.65674023607
2069,95612.49661795831
2070,116661.44830830715
2071,99484.63046253654
2072,127742.97717875447
2073,136204.14705496476
2074,217953.7380718124
2075,165975.80606222857
2076,118912.02751439688
2077,149441.42407425627
2078,126756.17285747694
2079,144247.13660052815
2080,135896.35852791343
2081,143879.96699382103
2082,124662.82410925499
2083,126617.68893001073
2084,116024.79869402827
2085,125811.47794645984
2086,152842.0300160041
2087,124420.60914590948
2088,116665.66966220492
2089,106829.01279924242
2090,133465.45471020462
2091,101424.7145015042
2092,111248.29230988055
2093,127872.33151030168
2094,151726.26277668204
2095,126888.10664514697
2096,107131.41002078385
2097,117088.94713875139
2098,132018.86998288898
2099,69590.21972173684
2100,99247.45686365754
2101,104117.26201205543
2102,166139.14943136752
2103,109868.42373687276
2104,116693.48550612185
2105,120331.10452120633
2106,80839.96445192772
2107,224267.71798921612
2108,126517.09890402675
2109,106536.1088574987
2110,123390.77560532295
2111,166398.1846763659
2112,131821.94923727814
2113,115681.66978919192
2114,134036.1226257945
2115,147112.42015794685
2116,113644.21231070062
2117,142635.83112929348
2118,113208.6814559969
2119,130490.17386533404
2120,111067.49977159504
2121,103286.44653545701
2122,118627.88725905358
2123,105269.73482591484
2124,176416.260991645
2125,138901.05057800154
2126,160822.1402110506
2127,156526.3064466002
2128,145326.99552946957
2129,127350.06874738721
2130,168188.28147142727
2131,158945.82005492016
2132,125158.29421086826
2133,145382.5948917261
2134,135848.16706854792
2135,111482.18974141518
2136,75557.19884365874
2137,129862.70130081299
2138,134568.68859703094
2139,162152.79984159564
2140,133353.683816401
2141,139937.28116493387
2142,136534.40127196006
2143,129200.19112961437
2144,140378.58574442015
2145,129861.95814784292
2146,171300.30590725836
2147,150130.65132279685
2148,121280.24449141274
2149,129558.49514883637
2150,232811.54060207025
2151,148554.12805657607
2152,172433.6402215502
2153,146604.0653610282
2154,126908.34269795757
2155,160983.46124013592
2156,192971.41538179741
2157,219977.58138848696
2158,220603.38560281225
2159,193670.67586452983
2160,179802.25998735824
2161,235728.97739539068
2162,344746.71089531895
2163,307076.67632045515
2164,240409.7415354788
2165,170285.31709662068
2166,134979.42182461155
2167,211037.71303619508
2168,182394.64323646104
2169,189829.86006687902
2170,206897.4806672994
2171,139467.04836957704
2172,130515.53668432214
2173,144752.08430858422
2174,213486.90816626794
2175,297104.167837951
2176,281040.73208769236
2177,211714.46224436065
2178,225972.6638198813
2179,139682.38726150972
2180,168461.84697048992
2181,196948.3284354961
2182,206414.08862581104
2183,194663.74097790834
2184,135330.25061108806
2185,128946.95479906973
2186,149863.28120460582
2187,154656.09625526317
2188,144112.8643552083
2189,324084.6864742859
2190,77685.43714746866
2191,78840.37048606871
2192,103335.51100625891
2193,122978.65783906751
2194,109416.59373155815
2195,110924.99499878846
2196,100844.53471193634
2197,102317.30053766476
2198,167353.0875595711
2199,128437.50409370827
2200,139711.61522168154
2201,154494.1051440447
2202,191408.2636806796
2203,161814.9830862741
2204,146280.60013263012
2205,126483.42728137033
2206,154216.45744339726
2207,199094.16467752313
2208,204274.4907155034
2209,209989.48739821228
2210,126788.67331875164
2211,133093.3441103251
2212,131351.73585539605
2213,119005.99224999009
2214,136045.31052348122
2215,115851.74950805964
2216,142997.69129360057
2217,66869.81608076532
2218,96663.99823608674
2219,90862.40124023352
2220,99615.37971022555
2221,230935.54448846704
2222,199611.06677769098
2223,277785.00738366996
2224,198179.79185661077
2225,104880.24794144738
2226,153040.51699494466
2227,179689.29894615256
2228,245319.56163960244
2229,259436.06297081205
2230,129848.26374005075
2231,195756.08962588158
2232,178913.986877644
2233,191053.40253594166
2234,250391.91216679345
2235,185592.2211853625
2236,295359.6997423014
2237,310187.564159043
2238,162099.60561015742
2239,137377.76342573235
2240,158374.87140998497
2241,137543.7338272076
2242,128505.73028287012
2243,118461.36014081091
2244,99723.84201456489
2245,97367.76575142382
2246,153383.895998486
2247,126570.76554626117
2248,122678.33463271931
2249,121364.4732559783
2250,134013.87993234248
2251,254503.3229138502
2252,180418.92821533623
2253,144050.30803588592
2254,160588.93954140294
2255,171180.7527330269
2256,178823.74233350402
2257,171937.3274101106
2258,181249.13228557212
2259,164092.53815576166
2260,191172.82373895228
2261,201846.19899747174
2262,209130.6168631319
2263,269506.3175903593
2264,674109.6410823436
2265,235031.24971842303
2266,288343.18210787687
2267,318740.2932211555
2268,376437.9951457437
2269,163476.70518059333
2270,192042.42061673512
2271,213906.09852867157
2272,202680.7922177612
2273,176126.97302234423
2274,181582.71857008085
2275,176425.5513753017
2276,191763.29795428985
2277,173698.6250475209
2278,136388.36248709346
2279,122967.96365275588
2280,123092.50351431563
2281,155487.62619095642
2282,177001.27861377463
2283,126549.05207033404
2284,129138.40485646899
2285,160424.16207760756
2286,125011.1244154924
2287,312453.38727236725
2288,257667.1102504189
2289,319985.4130342036
2290,362205.12782252475
2291,263350.3342636041
2292,404379.3102527214
2293,384487.8466275322
2294,339700.7671843642
2295,434557.5338264676
2296,329209.4732840343
2297,246431.18527125742
2298,314278.2083766646
2299,294740.48694264924
2300,306038.6371180954
2301,247531.53748440315
2302,215716.947685125
2303,241628.41195895578
2304,236904.38204918132
2305,156724.06591216088
2306,157687.86615587602
2307,164492.89342312902
2308,219323.11236824596
2309,271420.13524167327
2310,208465.54421861348
2311,184072.28632988792
2312,173125.17719345822
2313,161860.83937549204
2314,188765.4838298218
2315,156733.86628465197
2316,161456.65682565034
2317,180157.91635772752
2318,156369.4806990738
2319,175974.59073715686
2320,179703.03240080122
2321,217126.3156435991
2322,171911.23547217323
2323,200608.14543349584
2324,175976.84691299303
2325,202761.05388240985
2326,176295.87333446398
2327,188437.163634187
2328,199799.3659347195
2329,167439.49486682532
2330,168934.26706861504
2331,291290.26456877304
2332,328701.80868013087
2333,275231.7287698901
2334,212169.18244193477
2335,247205.01759504335
2336,268467.73109039094
2337,211303.7698102858
2338,263804.9578836095
2339,238263.33051037343
2340,378013.2414666657
2341,223812.16275355098
2342,237625.5957640875
2343,203108.27546679074
2344,201792.22766530333
2345,229240.77761735194
2346,229667.73624801598
2347,207414.53475338646
2348,229270.97966392542
2349,139341.70119294588
2350,255584.20849652283
2351,263925.27864063834
2352,253567.9452637037
2353,197778.93352594937
2354,159892.2389011132
2355,178336.14569148273
2356,143160.60662624938
2357,190849.40871932678
2358,177975.438245426
2359,144570.62600090716
2360,121045.89097284542
2361,130044.5151032795
2362,258719.1486678243
2363,138380.57231871007
2364,165057.6149772437
2365,215321.0805067915
2366,196407.9678576916
2367,218705.06122636312
2368,200147.56632570009
2369,221893.19478907084
2370,139858.330348352
2371,142350.57372683808
2372,200352.21918548737
2373,233208.3694210693
2374,244620.7911896903
2375,225997.9110931343
2376,250395.1658983095
2377,335516.66133979487
2378,161507.1092383543
2379,190004.94008955333
2380,151903.43592513833
2381,185865.7171778841
2382,195269.14593578808
2383,208219.09096936762
2384,218581.0570468304
2385,160059.72161962563
2386,163924.30716598607
2387,131664.87827328366
2388,84941.93218667601
2389,127583.82237554638
2390,138615.24964554535
2391,127561.98073181907
2392,121421.16807942392
2393,178392.10781567576
2394,152169.72032031108
2395,163088.13011340654
2396,160059.3668960875
2397,210252.58141405493
2398,129855.33173612773
2399,84214.49177279534
2400,77866.99202406303
2401,114033.25872952049
2402,130689.42642789766
2403,117739.24316924333
2404,135825.07425423615
2405,157426.62696300668
2406,145453.88090029606
2407,124721.64249987442
2408,128467.8086771471
2409,129127.8023335604
2410,166748.95143236252
2411,128420.52316523495
2412,152350.15984604124
2413,134061.9072908658
2414,131147.0737963209
2415,115843.85110429823
2416,150639.64552876694
2417,142073.31485316396
2418,123404.4024048699
2419,113946.30205968712
2420,125493.95930889652
2421,122495.62351780971
2422,159906.64786964943
2423,117788.05179877831
2424,146774.4520880905
2425,198881.44317069693
2426,117220.299806891
2427,130555.28562824798
2428,188239.82224757757
2429,122895.29345561606
2430,146613.5371021241
2431,134032.28882349454
2432,125659.04271082857
2433,129191.06952376585
2434,133229.87254807254
2435,139671.47207260263
2436,107090.20411839636
2437,117799.21565768306
2438,127662.654029306
2439,114623.42825087057
2440,135592.19627859624
2441,123407.28290037702
2442,109112.36720492474
2443,117284.40661183753
2444,120476.78630842264
2445,94665.52774881208
2446,114110.55759805144
2447,195240.97717918904
2448,146561.3856800656
2449,111191.27609693757
2450,154999.80958870702
2451,114977.32494601587
2452,202411.2466422399
2453,94970.59853792576
2454,106711.63983203197
2455,119206.25160484944
2456,133536.98048702843
2457,118476.44040292535
2458,132340.2685113187
2459,113815.23513613848
2460,141001.23151978833
2461,116646.78280398158
2462,122298.76083637153
2463,117179.7705131174
2464,168796.4334174241
2465,143169.7340356025
2466,120356.1799803212
2467,154159.75779193058
2468,110499.11317470434
2469,113798.44514414322
2470,187022.40586286006
2471,187899.09633335372
2472,163304.37432100408
2473,104990.44704366298
2474,120804.82611410863
2475,206983.40235611194
2476,120662.77109299757
2477,145486.0713532022
2478,148063.60914962503
2479,120159.90004668728
2480,136414.74648518107
2481,139036.65254852525
2482,124663.2084746673
2483,123344.49006641495
2484,124590.73589194902
2485,124296.29227418805
2486,146258.8609262405
2487,212978.05711493202
2488,157809.1243756923
2489,158022.0783767831
2490,140416.52855380313
2491,95201.3355660634
2492,172730.21965514086
2493,140664.9079799463
2494,173974.69770151383
2495,118497.56989674324
2496,193201.76546084997
2497,162670.27343472381
2498,116288.46241449821
2499,99466.76026284539
2500,126766.45389454573
2501,136537.95033261413
2502,140814.87855269577
2503,105925.11722451459
2504,226213.2948908052
2505,200937.67591551808
2506,241784.1222126441
2507,270624.27680871193
2508,245110.903113947
2509,210490.42869783827
2510,228601.10024550423
2511,187558.47362879216
2512,199612.02454116696
2513,194999.3194913254
2514,260335.78458431782
2515,142778.51072590583
2516,158488.8167991437
2517,131500.00781767283
2518,153986.16448636548
2519,210085.85228783495
2520,202933.79137152017
2521,193097.48873749838
2522,205373.13024572757
2523,132537.79503496145
2524,130694.23848805818
2525,132885.15543547232
2526,129715.0910967506
2527,137313.92167011122
2528,131094.01714404518
2529,123323.62228799505
2530,101838.99016498069
2531,235822.1398593038
2532,205873.53744981234
2533,191659.69570553777
2534,243793.50549216167
2535,291388.3948428595
2536,218430.6629538501
2537,263387.4184369022
2538,177686.58588751045
2539,189283.60703840735
2540,162217.41317420424
2541,178832.75458054492
2542,137419.23414167349
2543,133824.4434378017
2544,110372.92110673542
2545,139054.0271941144
2546,148101.00956653248
2547,144690.248504812
2548,107800.63404821514
2549,136926.44163581778
2550,1596031.45108527
2551,136125.74179279196
2552,120333.19924034442
2553,78883.95937684929
2554,107128.45699669572
2555,133657.0643633351
2556,103260.14743911209
2557,107480.69726549812
2558,184153.82993974022
2559,128404.85489881245
2560,135614.9436370678
2561,143602.6973568782
2562,134609.16749228665
2563,136324.4242982771
2564,169276.7998160646
2565,124637.55569692429
2566,116330.85712892553
2567,121792.05696469452
2568,219967.95248066477
2569,201617.74800774246
2570,126314.90326180535
2571,151324.37147823747
2572,185035.4176495462
2573,254538.55909472826
2574,258234.20962390758
2575,136619.15866543425
2576,124730.87368119601
2577,134012.7443825814
2578,106274.41646167371
2579,72875.50408285882
2580,106942.08708786573
2581,136811.87181065205
2582,118220.61165865585
2583,230554.74778820892
2584,165979.26668874445
2585,154531.7874798725
2586,223570.62327552887
2587,204958.16939661436
2588,209233.89457079704
2589,151614.66057595372
2590,185125.3818220213
2591,192386.8011957657
2592,205222.13779555872
2593,229954.11580852547
2594,186661.57313035682
2595,212862.1799020683
2596,277993.44233940635
2597,166281.72307431226
2598,226740.05509818497
2599,345117.26639105065
2600,189818.72571490562
2601,142835.45797344352
2602,93703.06416700021
2603,99813.48282077094
2604,96993.35428915403
2605,93710.33672667778
2606,136778.03256728998
2607,200422.4677112543
2608,229773.02116964074
2609,138449.76850293842
2610,120541.56529214373
2611,172619.0003272943
2612,142969.7593927421
2613,133109.54230771968
2614,130381.7058389834
2615,161744.85789594884
2616,151770.27869885523
2617,157950.5390947549
2618,291515.244037391
2619,227625.53130873604
2620,166934.73460996346
2621,172636.8500350572
2622,172688.59978903882
2623,251900.92069753626
2624,236076.89807466482
2625,287901.6450353586
2626,158370.77870507498
2627,195380.4026337584
2628,348173.9344899924
2629,426454.3060193205
2630,296093.2751462714
2631,412206.3267410904
2632,347749.5635193731
2633,286854.86003862054
2634,370798.31865979865
2635,158873.1558141756
2636,203999.27062474153
2637,184403.6592553544
2638,232029.5589128587
2639,165737.39813958027
2640,166848.01336208027
2641,104026.77864445078
2642,177853.56618887596
2643,124962.8401580816
2644,117757.1493653115
2645,123191.63871451671
2646,121579.10334125927
2647,127614.48709475755
2648,145268.21346825684
2649,128753.15332940701
2650,155530.00410869028
2651,137227.5101139816
2652,346701.19810068666
2653,256582.5400172531
2654,220594.5497645291
2655,341568.6960751897
2656,303221.3319579262
2657,310648.84278837073
2658,271119.5456545243
2659,249167.0294860758
2660,269755.32177233364
2661,322996.1927583458
2662,331430.47671546217
2663,273514.6536425745
2664,261258.37779833752
2665,290478.89966232446
2666,271982.1648711529
2667,157564.45220360713
2668,182956.68319322082
2669,171254.55080181992
2670,249512.77993008375
2671,181530.57573765563
2672,173441.33630392433
2673,184837.5223086944
2674,185596.5028403309
2675,163481.2702529195
2676,186555.05003550637
2677,167721.78643945584
2678,221353.0418443743
2679,236877.90334118213
2680,242711.851688087
2681,322699.13300197676
2682,283672.93587341893
2683,413249.38432896335
2684,261478.14146318866
2685,288091.09629337396
2686,246593.16881937993
2687,301122.522434576
2688,232677.24324505523
2689,217561.6851120414
2690,404411.41122552915
2691,161555.84685005088
2692,155696.7422116538
2693,203589.28063252097
2694,166635.21471471392
2695,191353.53156715716
2696,184192.13745512432
2697,175824.89247658476
2698,173676.4363697238
2699,166216.4056001958
2700,157558.23839098544
2701,152199.45511670652
2702,125148.44559377083
2703,115437.5790173087
2704,130605.92756055247
2705,128122.51591492878
2706,132234.54716740028
2707,129661.10559047444
2708,137501.71244962994
2709,123996.95514234899
2710,126793.32068064089
2711,271665.455008951
2712,301070.3217435196
2713,178329.82912539947
2714,164820.05679181754
2715,144753.264523504
2716,157936.2193237206
2717,212458.74358183527
2718,249095.35339730312
2719,158845.37172462832
2720,189271.8321021943
2721,132403.61706592797
2722,139965.6649424398
2723,150123.03679206173
2724,125638.27638775813
2725,139870.49241957391
2726,139422.81902404106
2727,167071.5951094179
2728,162746.57819033446
2729,131949.14373584243
2730,139110.58707426288
2731,138445.75255753638
2732,128436.9624207844
2733,142373.38543304388
2734,147059.57754663154
